transacao_id,cliente_id,agencia_id,produto_id,data_transacao,tipo_transacao,canal,valor,status_transacao
1000352,15968,112,2,2026-02-19,Pagamento,Aplicativo,3077.72,Concluída
1000353,15985,113,3,2025-03-18,Transferência,Internet Banking,7508.27,Pendente
1000354,16002,114,4,2023-12-08,Crédito,Cartão,13289.58,Pendente
1000355,16019,115,5,2025-03-15,Crédito,Aplicativo,12271.25,Pendente
1000356,16036,116,1,2025-01-08,Pagamento,Caixa Eletrônico,711.06,Concluída
1000357,16053,117,2,2026-03-30,Pagamento,Caixa Eletrônico,9148.77,Pendente
1000358,16070,118,3,2022-02-22,Transferência,Aplicativo,3487.60,Concluída
1000359,16087,119,4,2023-09-13,Crédito,Agência,1555.46,Concluída
1000360,16104,120,5,2025-07-03,Crédito,Aplicativo,13778.12,Concluída
1000361,16121,101,1,2025-07-10,Transferência,Caixa Eletrônico,1689.66,Concluída
1000362,16138,102,2,2022-10-08,Pagamento,Aplicativo,3223.16,Concluída
1000363,16155,103,3,2026-01-13,Pagamento,Internet Banking,8832.66,Concluída
1000364,16172,104,4,2024-06-22,Pagamento,Aplicativo,12808.26,Estornada
1000365,16189,105,5,2022-10-16,Transferência,Caixa Eletrônico,1368.36,Estornada
1000366,16206,106,1,2022-04-05,Débito,Caixa Eletrônico,10314.27,Pendente
1000367,16223,107,2,2025-02-22,Débito,Aplicativo,8867.69,Concluída
1000368,16240,108,3,2025-05-11,Transferência,Aplicativo,6032.55,Concluída
1000369,16257,109,4,2024-09-04,Crédito,Cartão,1351.20,Concluída
1000370,16274,110,5,2023-02-07,Crédito,Cartão,4031.51,Pendente
1000371,16291,111,1,2025-12-11,Transferência,Internet Banking,8863.00,Pendente
1000372,16308,112,2,2026-02-20,Transferência,Agência,6843.04,Pendente
1000373,16325,113,3,2024-06-01,Pagamento,Agência,13797.94,Concluída
1000374,16342,114,4,2023-12-18,Transferência,Internet Banking,5258.44,Estornada
1000375,16359,115,5,2026-06-07,Crédito,Aplicativo,14618.24,Concluída
1000376,16376,116,1,2024-07-23,Transferência,Internet Banking,7475.58,Estornada
1000377,16393,117,2,2022-03-30,Crédito,Internet Banking,942.80,Pendente
1000378,16410,118,3,2025-08-08,Transferência,Caixa Eletrônico,11786.19,Concluída
1000379,16427,119,4,2022-05-05,Pagamento,Caixa Eletrônico,5315.08,Estornada
1000380,16444,120,5,2024-05-15,Débito,Aplicativo,5072.59,Concluída
1000381,16461,101,1,2022-07-06,Débito,Cartão,14070.02,Concluída
1000382,16478,102,2,2022-03-06,Transferência,Caixa Eletrônico,14221.04,Concluída
1000383,16495,103,3,2024-07-01,Pagamento,Cartão,12754.31,Pendente
1000384,16512,104,4,2022-09-18,Pagamento,Cartão,10071.03,Concluída
1000385,16529,105,5,2024-11-01,Transferência,Agência,8295.80,Estornada
1000386,16546,106,1,2023-06-15,Crédito,Aplicativo,1831.70,Estornada
1000387,16563,107,2,2024-04-16,Débito,Caixa Eletrônico,14751.72,Concluída
1000388,16580,108,3,2024-12-04,Crédito,Cartão,599.70,Concluída
1000389,16597,109,4,2022-09-19,Transferência,Internet Banking,4417.07,Concluída
1000390,16614,110,5,2025-01-15,Pagamento,Cartão,6367.46,Concluída
1000391,16631,111,1,2023-10-25,Débito,Caixa Eletrônico,932.50,Concluída
1000392,16648,112,2,2024-05-24,Crédito,Agência,248.35,Pendente
1000393,16665,113,3,2024-05-29,Débito,Agência,13256.52,Estornada
1000394,16682,114,4,2024-10-07,Crédito,Cartão,10701.57,Concluída
1000395,16699,115,5,2023-09-12,Pagamento,Cartão,3102.89,Concluída
1000396,16716,116,1,2026-03-28,Transferência,Agência,10470.32,Concluída
1000397,16733,117,2,2022-02-17,Pagamento,Aplicativo,11391.78,Pendente
1000398,16750,118,3,2024-08-18,Transferência,Aplicativo,2753.45,Estornada
1000399,16767,119,4,2022-08-29,Crédito,Caixa Eletrônico,6086.46,Concluída
1000400,16784,120,5,2024-12-10,Débito,Agência,12468.78,Estornada
1000401,16801,101,1,2026-10-10,Pagamento,Caixa Eletrônico,5990.71,Concluída
1000402,16818,102,2,2024-02-10,Débito,Internet Banking,9041.57,Concluída
1000403,16835,103,3,2024-03-24,Transferência,Internet Banking,3546.32,Pendente
1000404,16852,104,4,2022-03-26,Pagamento,Cartão,2250.71,Estornada
1000405,16869,105,5,2026-09-25,Crédito,Agência,5298.20,Estornada
1000406,16886,106,1,2026-09-19,Pagamento,Cartão,5948.18,Estornada
1000407,16903,107,2,2022-04-02,Pagamento,Caixa Eletrônico,2217.96,Concluída
1000408,16920,108,3,2022-10-21,Pagamento,Cartão,11286.13,Concluída
1000409,16937,109,4,2025-07-07,Crédito,Cartão,14968.90,Estornada
1000410,16954,110,5,2023-01-12,Transferência,Caixa Eletrônico,395.13,Concluída
1000411,16971,111,1,2023-02-02,Transferência,Internet Banking,6651.61,Pendente
1000412,16988,112,2,2026-09-15,Débito,Agência,8979.38,Concluída
1000413,17005,113,3,2024-03-20,Pagamento,Caixa Eletrônico,4248.83,Estornada
1000414,17022,114,4,2024-08-18,Débito,Aplicativo,5569.51,Concluída
1000415,17039,115,5,2023-08-26,Pagamento,Internet Banking,5316.41,Concluída
1000416,17056,116,1,2023-06-19,Débito,Internet Banking,6767.31,Estornada
1000417,17073,117,2,2026-02-24,Débito,Agência,14682.73,Concluída
1000418,17090,118,3,2024-09-11,Débito,Caixa Eletrônico,965.93,Concluída
1000419,17107,119,4,2025-08-11,Pagamento,Agência,12657.64,Pendente
1000420,17124,120,5,2024-04-14,Débito,Caixa Eletrônico,12633.70,Pendente
1000421,17141,101,1,2022-01-15,Transferência,Cartão,2967.66,Concluída
1000422,17158,102,2,2022-02-21,Pagamento,Caixa Eletrônico,14746.45,Concluída
1000423,17175,103,3,2022-07-11,Débito,Agência,521.84,Concluída
1000424,17192,104,4,2024-11-28,Transferência,Agência,13402.48,Concluída
1000425,17209,105,5,2025-08-27,Pagamento,Aplicativo,2992.20,Concluída
1000426,17226,106,1,2022-07-26,Crédito,Internet Banking,5322.73,Concluída
1000427,17243,107,2,2022-08-22,Transferência,Internet Banking,5963.58,Concluída
1000428,17260,108,3,2022-12-06,Transferência,Agência,976.15,Concluída
1000429,17277,109,4,2025-11-06,Débito,Internet Banking,11244.18,Concluída
1000430,17294,110,5,2025-06-03,Pagamento,Agência,2553.78,Pendente
1000431,17311,111,1,2026-08-29,Crédito,Agência,1431.27,Concluída
1000432,17328,112,2,2024-09-05,Pagamento,Caixa Eletrônico,2454.95,Concluída
1000433,17345,113,3,2022-04-06,Pagamento,Aplicativo,8183.90,Estornada
1000434,17362,114,4,2023-02-19,Transferência,Internet Banking,13021.34,Concluída
1000435,17379,115,5,2025-09-24,Débito,Caixa Eletrônico,1783.19,Concluída
1000436,17396,116,1,2023-01-02,Transferência,Aplicativo,2845.30,Concluída
1000437,17413,117,2,2023-03-21,Transferência,Agência,7103.24,Concluída
1000438,17430,118,3,2024-02-04,Pagamento,Internet Banking,7323.89,Concluída
1000439,17447,119,4,2026-05-13,Crédito,Caixa Eletrônico,1628.58,Estornada
1000440,17464,120,5,2023-06-21,Débito,Aplicativo,12695.73,Concluída
1000441,17481,101,1,2025-08-04,Débito,Cartão,10745.08,Estornada
1000442,17498,102,2,2022-10-03,Débito,Agência,11178.77,Concluída
1000443,17515,103,3,2025-03-08,Crédito,Agência,17.65,Concluída
1000444,17532,104,4,2022-11-29,Transferência,Caixa Eletrônico,11921.43,Pendente
1000445,17549,105,5,2022-08-26,Crédito,Agência,14620.94,Concluída
1000446,17566,106,1,2026-04-14,Crédito,Internet Banking,10975.81,Concluída
1000447,17583,107,2,2022-08-09,Crédito,Agência,13372.72,Concluída
1000448,17600,108,3,2025-04-16,Transferência,Caixa Eletrônico,14657.80,Pendente
1000449,17617,109,4,2022-02-08,Débito,Agência,4778.77,Concluída
1000450,17634,110,5,2023-06-23,Débito,Cartão,2969.62,Estornada
1000451,17651,111,1,2025-11-09,Débito,Aplicativo,11291.80,Estornada
1000452,17668,112,2,2026-04-19,Débito,Caixa Eletrônico,8896.95,Estornada
1000453,17685,113,3,2022-12-15,Transferência,Cartão,6486.38,Concluída
1000454,17702,114,4,2022-10-23,Crédito,Internet Banking,9216.36,Concluída
1000455,17719,115,5,2023-01-03,Crédito,Aplicativo,13504.49,Pendente
1000456,17736,116,1,2024-03-15,Crédito,Caixa Eletrônico,8249.99,Concluída
1000457,17753,117,2,2025-10-29,Crédito,Agência,4124.76,Concluída
1000458,17770,118,3,2023-01-02,Pagamento,Cartão,7069.59,Concluída
1000459,17787,119,4,2025-10-27,Crédito,Cartão,5203.84,Estornada
1000460,17804,120,5,2025-10-23,Transferência,Cartão,7076.36,Pendente
1000461,17821,101,1,2022-11-16,Débito,Aplicativo,6184.43,Concluída
1000462,17838,102,2,2025-05-10,Transferência,Cartão,7703.59,Pendente
1000463,17855,103,3,2025-09-01,Débito,Agência,6501.65,Estornada
1000464,17872,104,4,2022-08-10,Pagamento,Internet Banking,8845.68,Estornada
1000465,17889,105,5,2024-06-10,Transferência,Aplicativo,8181.54,Concluída
1000466,17906,106,1,2023-09-08,Pagamento,Internet Banking,13051.24,Pendente
1000467,17923,107,2,2022-10-25,Pagamento,Agência,5713.37,Concluída
1000468,17940,108,3,2023-05-30,Crédito,Internet Banking,1445.97,Pendente
1000469,17957,109,4,2026-01-30,Pagamento,Caixa Eletrônico,14924.34,Pendente
1000470,17974,110,5,2023-10-13,Débito,Aplicativo,4152.34,Pendente
1000471,17991,111,1,2025-10-01,Crédito,Aplicativo,9747.49,Concluída
1000472,18008,112,2,2026-02-03,Crédito,Caixa Eletrônico,11816.03,Concluída
1000473,18025,113,3,2025-08-23,Crédito,Internet Banking,2404.21,Concluída
1000474,18042,114,4,2025-07-24,Crédito,Cartão,12691.91,Concluída
1000475,18059,115,5,2023-06-30,Débito,Internet Banking,3778.05,Pendente
1000476,18076,116,1,2022-04-05,Crédito,Aplicativo,1153.36,Pendente
1000477,18093,117,2,2026-06-14,Transferência,Aplicativo,3234.40,Concluída
1000478,18110,118,3,2022-06-08,Pagamento,Cartão,1366.99,Pendente
1000479,18127,119,4,2024-11-27,Crédito,Caixa Eletrônico,5997.88,Pendente
1000480,18144,120,5,2024-11-10,Débito,Aplicativo,10483.04,Estornada
1000481,18161,101,1,2023-11-09,Pagamento,Internet Banking,8473.26,Concluída
1000482,18178,102,2,2023-06-29,Pagamento,Cartão,2228.80,Pendente
1000483,18195,103,3,2025-07-15,Débito,Aplicativo,2133.49,Concluída
1000484,18212,104,4,2025-03-07,Crédito,Internet Banking,10441.39,Estornada
1000485,18229,105,5,2023-08-28,Pagamento,Caixa Eletrônico,12207.42,Concluída
1000486,18246,106,1,2025-07-26,Débito,Internet Banking,6216.42,Estornada
1000487,18263,107,2,2023-07-12,Transferência,Caixa Eletrônico,12996.73,Concluída
1000488,18280,108,3,2026-09-12,Transferência,Internet Banking,7512.21,Concluída
1000489,18297,109,4,2022-03-13,Crédito,Aplicativo,4194.36,Concluída
1000490,18314,110,5,2023-04-29,Transferência,Cartão,546.29,Concluída
1000491,18331,111,1,2022-07-13,Débito,Cartão,12276.75,Concluída
1000492,18348,112,2,2024-08-30,Crédito,Aplicativo,3022.07,Concluída
1000493,18365,113,3,2024-01-27,Pagamento,Internet Banking,4517.24,Concluída
1000494,18382,114,4,2026-10-17,Crédito,Internet Banking,14551.16,Concluída
1000495,18399,115,5,2025-10-09,Transferência,Cartão,329.85,Concluída
1000496,18416,116,1,2026-07-09,Pagamento,Agência,4749.92,Concluída
1000497,18433,117,2,2024-10-26,Pagamento,Aplicativo,13029.02,Estornada
1000498,18450,118,3,2022-02-28,Pagamento,Internet Banking,8320.41,Pendente
1000499,18467,119,4,2026-08-25,Pagamento,Caixa Eletrônico,3653.16,Estornada
1000500,18484,120,5,2024-06-02,Transferência,Caixa Eletrônico,9849.95,Concluída
1000501,18501,101,1,2022-01-02,Débito,Internet Banking,5026.13,Concluída
1000502,18518,102,2,2022-08-14,Transferência,Caixa Eletrônico,12052.70,Concluída
1000503,18535,103,3,2022-06-17,Crédito,Caixa Eletrônico,13397.33,Pendente
1000504,18552,104,4,2022-06-23,Crédito,Agência,1495.48,Concluída
1000505,18569,105,5,2024-07-16,Débito,Agência,3376.25,Concluída
1000506,18586,106,1,2022-08-24,Crédito,Agência,13085.52,Concluída
1000507,18603,107,2,2024-03-20,Pagamento,Cartão,14976.65,Concluída
1000508,18620,108,3,2022-07-15,Transferência,Cartão,5400.32,Concluída
1000509,18637,109,4,2026-03-22,Pagamento,Cartão,6158.12,Estornada
1000510,18654,110,5,2025-01-04,Transferência,Agência,6010.02,Concluída
1000511,18671,111,1,2026-09-11,Transferência,Internet Banking,9669.27,Concluída
1000512,18688,112,2,2023-08-09,Pagamento,Cartão,1207.88,Concluída
1000513,18705,113,3,2025-10-04,Crédito,Aplicativo,2470.13,Concluída
1000514,18722,114,4,2026-05-03,Crédito,Internet Banking,10233.17,Concluída
1000515,18739,115,5,2024-01-02,Pagamento,Cartão,7823.47,Estornada
1000516,18756,116,1,2026-03-01,Débito,Internet Banking,12312.01,Concluída
1000517,18773,117,2,2026-10-18,Pagamento,Caixa Eletrônico,12913.35,Pendente
1000518,18790,118,3,2023-01-27,Crédito,Internet Banking,13048.26,Concluída
1000519,18807,119,4,2022-06-03,Pagamento,Cartão,7025.04,Concluída
1000520,18824,120,5,2024-01-29,Transferência,Internet Banking,11652.24,Concluída
1000521,18841,101,1,2022-09-24,Débito,Agência,5033.27,Concluída
1000522,18858,102,2,2026-02-24,Pagamento,Internet Banking,9953.13,Concluída
1000523,18875,103,3,2023-05-17,Pagamento,Agência,2319.40,Estornada
1000524,18892,104,4,2022-10-15,Débito,Agência,4534.98,Estornada
1000525,18909,105,5,2022-04-09,Crédito,Cartão,2598.21,Pendente
1000526,18926,106,1,2023-09-30,Crédito,Aplicativo,2809.66,Estornada
1000527,18943,107,2,2025-08-23,Débito,Aplicativo,4355.87,Pendente
1000528,18960,108,3,2023-12-26,Pagamento,Cartão,8495.92,Estornada
1000529,18977,109,4,2023-02-09,Pagamento,Agência,6576.32,Concluída
1000530,18994,110,5,2022-11-05,Transferência,Internet Banking,126.62,Concluída
1000531,19011,111,1,2022-04-03,Pagamento,Aplicativo,85.31,Estornada
1000532,19028,112,2,2023-01-10,Crédito,Aplicativo,13847.50,Concluída
1000533,19045,113,3,2022-02-10,Pagamento,Agência,9201.58,Estornada
1000534,19062,114,4,2026-08-01,Crédito,Agência,7516.58,Estornada
1000535,19079,115,5,2023-08-11,Crédito,Caixa Eletrônico,4320.96,Estornada
1000536,19096,116,1,2026-09-06,Crédito,Internet Banking,12304.34,Concluída
1000537,19113,117,2,2026-11-06,Pagamento,Agência,11393.29,Concluída
1000538,19130,118,3,2025-07-26,Transferência,Caixa Eletrônico,126.74,Concluída
1000539,19147,119,4,2024-11-19,Transferência,Caixa Eletrônico,9336.26,Concluída
1000540,19164,120,5,2025-01-17,Crédito,Aplicativo,4888.02,Concluída
1000541,19181,101,1,2024-07-05,Débito,Agência,2526.86,Estornada
1000542,19198,102,2,2022-08-04,Crédito,Internet Banking,7546.80,Concluída
1000543,19215,103,3,2026-09-05,Débito,Agência,3302.01,Pendente
1000544,19232,104,4,2022-09-18,Débito,Internet Banking,9026.45,Concluída
1000545,19249,105,5,2025-05-18,Débito,Aplicativo,257.92,Concluída
1000546,19266,106,1,2026-06-30,Crédito,Internet Banking,10591.11,Pendente
1000547,19283,107,2,2024-06-02,Transferência,Caixa Eletrônico,7189.00,Concluída
1000548,19300,108,3,2025-06-28,Transferência,Agência,13536.84,Concluída
1000549,19317,109,4,2024-06-24,Transferência,Cartão,11930.08,Concluída
1000550,19334,110,5,2022-02-14,Transferência,Internet Banking,12880.96,Pendente
1000551,19351,111,1,2023-02-07,Débito,Internet Banking,8536.17,Pendente
1000552,19368,112,2,2025-04-16,Transferência,Aplicativo,13869.97,Pendente
1000553,19385,113,3,2026-02-07,Débito,Agência,7770.88,Pendente
1000554,19402,114,4,2024-07-03,Crédito,Caixa Eletrônico,9116.59,Concluída
1000555,19419,115,5,2025-04-18,Transferência,Agência,4122.83,Pendente
1000556,19436,116,1,2026-12-26,Débito,Aplicativo,8827.33,Concluída
1000557,19453,117,2,2022-03-31,Transferência,Caixa Eletrônico,14823.79,Estornada
1000558,19470,118,3,2026-11-07,Crédito,Agência,10532.21,Estornada
1000559,19487,119,4,2026-07-13,Crédito,Caixa Eletrônico,7452.44,Concluída
1000560,19504,120,5,2022-04-30,Crédito,Aplicativo,8656.21,Concluída
1000561,19521,101,1,2022-03-23,Crédito,Agência,9458.04,Concluída
1000562,19538,102,2,2022-12-01,Crédito,Caixa Eletrônico,6871.32,Estornada
1000563,19555,103,3,2023-06-16,Débito,Caixa Eletrônico,664.05,Concluída
1000564,19572,104,4,2022-03-26,Crédito,Cartão,3211.91,Concluída
1000565,19589,105,5,2026-12-23,Transferência,Agência,9807.05,Concluída
1000566,19606,106,1,2025-10-16,Transferência,Caixa Eletrônico,2883.00,Pendente
1000567,19623,107,2,2026-05-31,Pagamento,Cartão,9171.48,Estornada
1000568,19640,108,3,2025-01-18,Transferência,Agência,7569.65,Concluída
1000569,19657,109,4,2022-11-08,Débito,Cartão,8489.51,Concluída
1000570,19674,110,5,2026-04-18,Crédito,Internet Banking,1178.89,Pendente
1000571,19691,111,1,2024-05-08,Crédito,Cartão,1238.69,Estornada
1000572,19708,112,2,2024-08-12,Débito,Internet Banking,6317.72,Concluída
1000573,19725,113,3,2025-10-28,Transferência,Caixa Eletrônico,4511.25,Concluída
1000574,19742,114,4,2025-05-21,Pagamento,Cartão,1974.15,Estornada
1000575,19759,115,5,2026-02-22,Débito,Cartão,8218.94,Pendente
1000576,19776,116,1,2023-02-27,Transferência,Caixa Eletrônico,11382.19,Concluída
1000577,19793,117,2,2023-06-26,Pagamento,Agência,7124.78,Pendente
1000578,19810,118,3,2026-05-05,Débito,Agência,4014.65,Estornada
1000579,19827,119,4,2023-10-17,Crédito,Cartão,10218.80,Pendente
1000580,19844,120,5,2025-06-03,Crédito,Agência,2131.96,Estornada
1000581,19861,101,1,2023-04-06,Débito,Aplicativo,8131.88,Concluída
1000582,19878,102,2,2023-08-26,Débito,Agência,9736.00,Concluída
1000583,19895,103,3,2024-01-25,Crédito,Internet Banking,5407.08,Concluída
1000584,19912,104,4,2026-07-22,Transferência,Caixa Eletrônico,102.10,Concluída
1000585,19929,105,5,2026-09-12,Débito,Internet Banking,12833.69,Concluída
1000586,19946,106,1,2026-10-17,Débito,Aplicativo,11459.32,Concluída
1000587,19963,107,2,2026-07-26,Crédito,Aplicativo,10162.11,Concluída
1000588,19980,108,3,2022-08-07,Crédito,Cartão,9596.88,Estornada
1000589,19997,109,4,2025-09-23,Transferência,Caixa Eletrônico,13651.27,Estornada
1000590,20014,110,5,2023-05-26,Débito,Cartão,14151.83,Pendente
1000591,20031,111,1,2022-04-05,Crédito,Internet Banking,10910.02,Concluída
1000592,20048,112,2,2023-08-25,Pagamento,Caixa Eletrônico,9032.61,Concluída
1000593,20065,113,3,2023-04-11,Transferência,Caixa Eletrônico,4118.39,Estornada
1000594,20082,114,4,2022-06-12,Transferência,Agência,4079.66,Pendente
1000595,20099,115,5,2022-12-03,Débito,Cartão,12215.12,Concluída
1000596,20116,116,1,2026-01-20,Transferência,Caixa Eletrônico,1689.55,Pendente
1000597,20133,117,2,2026-08-21,Pagamento,Agência,14737.25,Pendente
1000598,20150,118,3,2024-07-03,Crédito,Aplicativo,1353.42,Estornada
1000599,20167,119,4,2023-02-25,Pagamento,Aplicativo,14537.24,Pendente
1000600,20184,120,5,2026-03-06,Transferência,Aplicativo,3335.25,Concluída
1000601,20201,101,1,2023-07-13,Débito,Internet Banking,5986.21,Estornada
1000602,20218,102,2,2022-03-10,Pagamento,Aplicativo,8226.43,Concluída
1000603,20235,103,3,2022-10-19,Débito,Caixa Eletrônico,13734.72,Concluída
1000604,20252,104,4,2024-07-28,Crédito,Internet Banking,12876.23,Estornada
1000605,20269,105,5,2026-08-15,Transferência,Aplicativo,12332.77,Concluída
1000606,20286,106,1,2025-04-04,Pagamento,Caixa Eletrônico,13638.81,Concluída
1000607,20303,107,2,2023-12-16,Crédito,Agência,13175.63,Concluída
1000608,20320,108,3,2025-08-30,Débito,Caixa Eletrônico,947.83,Concluída
1000609,20337,109,4,2024-01-13,Transferência,Caixa Eletrônico,5163.48,Concluída
1000610,20354,110,5,2026-02-19,Débito,Aplicativo,8319.51,Concluída
1000611,20371,111,1,2022-12-12,Crédito,Caixa Eletrônico,13078.10,Concluída
1000612,20388,112,2,2024-03-28,Pagamento,Agência,86.49,Concluída
1000613,20405,113,3,2024-02-23,Débito,Caixa Eletrônico,10936.40,Concluída
1000614,20422,114,4,2022-09-28,Transferência,Agência,13492.29,Concluída
1000615,20439,115,5,2023-11-21,Transferência,Internet Banking,5429.97,Concluída
1000616,20456,116,1,2026-05-10,Débito,Agência,9002.13,Concluída
1000617,20473,117,2,2024-08-05,Transferência,Aplicativo,4950.30,Concluída
1000618,20490,118,3,2026-10-25,Débito,Internet Banking,10020.13,Concluída
