pagamento_id,emprestimo_id,cliente_id,data_vencimento,data_pagamento,numero_parcela,valor_parcela,status_pagamento
9000400,500040,11444,2025-10-19,2025-10-17,10,7477.02,Pago
9000401,500041,11481,2025-01-20,2025-01-18,1,2491.16,Pago
9000402,500041,11481,2025-02-20,2025-02-18,2,2491.16,Pago
9000403,500041,11481,2025-03-20,2025-03-18,3,2491.16,Pago
9000404,500041,11481,2025-04-20,2025-04-18,4,2491.16,Pago
9000405,500041,11481,2025-05-20,2025-05-18,5,2491.16,Pago
9000406,500041,11481,2025-06-20,2025-06-18,6,2491.16,Pago
9000407,500041,11481,2025-07-20,2025-07-28,7,2491.16,Em atraso
9000408,500041,11481,2025-08-20,2025-08-18,8,2491.16,Pago
9000409,500041,11481,2025-09-20,2025-09-18,9,2491.16,Pago
9000410,500041,11481,2025-10-20,2025-10-18,10,2491.16,Pago
9000411,500042,11518,2025-01-21,2025-01-19,1,8473.75,Pago
9000412,500042,11518,2025-02-21,2025-02-19,2,8473.75,Pago
9000413,500042,11518,2025-03-21,2025-03-19,3,8473.75,Pago
9000414,500042,11518,2025-04-21,2025-04-19,4,8473.75,Pago
9000415,500042,11518,2025-05-21,2025-05-19,5,8473.75,Pago
9000416,500042,11518,2025-06-21,2025-06-19,6,8473.75,Pago
9000417,500042,11518,2025-07-21,2025-07-19,7,8473.75,Pago
9000418,500042,11518,2025-08-21,2025-08-19,8,8473.75,Pago
9000419,500042,11518,2025-09-21,2025-09-19,9,8473.75,Pago
9000420,500042,11518,2025-10-21,2025-10-19,10,8473.75,Pago
9000421,500043,11555,2025-01-22,2025-01-20,1,2074.80,Pago
9000422,500043,11555,2025-02-22,2025-02-20,2,2074.80,Pago
9000423,500043,11555,2025-03-22,2025-03-20,3,2074.80,Pago
9000424,500043,11555,2025-04-22,2025-04-20,4,2074.80,Pago
9000425,500043,11555,2025-05-22,2025-05-20,5,2074.80,Pago
9000426,500043,11555,2025-06-22,2025-06-20,6,2074.80,Pago
9000427,500043,11555,2025-07-22,2025-07-20,7,2074.80,Pago
9000428,500043,11555,2025-08-22,2025-08-20,8,2074.80,Pago
9000429,500043,11555,2025-09-22,2025-09-20,9,2074.80,Pago
9000430,500043,11555,2025-10-22,2025-10-20,10,2074.80,Pago
9000431,500044,11592,2025-01-23,2025-01-21,1,1748.13,Pago
9000432,500044,11592,2025-02-23,2025-02-21,2,1748.13,Pago
9000433,500044,11592,2025-03-23,2025-03-21,3,1748.13,Pago
9000434,500044,11592,2025-04-23,2025-04-21,4,1748.13,Pago
9000435,500044,11592,2025-05-23,2025-05-21,5,1748.13,Pago
9000436,500044,11592,2025-06-23,2025-07-01,6,1748.13,Em atraso
9000437,500044,11592,2025-07-23,2025-07-21,7,1748.13,Pago
9000438,500044,11592,2025-08-23,2025-08-21,8,1748.13,Pago
9000439,500044,11592,2025-09-23,2025-09-21,9,1748.13,Pago
9000440,500044,11592,2025-10-23,2025-10-21,10,1748.13,Pago
9000441,500045,11629,2025-01-24,2025-01-22,1,1505.96,Pago
9000442,500045,11629,2025-02-24,2025-02-22,2,1505.96,Pago
9000443,500045,11629,2025-03-24,2025-03-22,3,1505.96,Pago
9000444,500045,11629,2025-04-24,2025-04-22,4,1505.96,Pago
9000445,500045,11629,2025-05-24,2025-05-22,5,1505.96,Pago
9000446,500045,11629,2025-06-24,2025-06-22,6,1505.96,Pago
9000447,500045,11629,2025-07-24,2025-07-22,7,1505.96,Pago
9000448,500045,11629,2025-08-24,2025-08-22,8,1505.96,Pago
9000449,500045,11629,2025-09-24,2025-09-22,9,1505.96,Pago
9000450,500045,11629,2025-10-24,2025-10-22,10,1505.96,Pago
9000451,500046,11666,2025-01-10,2025-01-08,1,2808.63,Pago
9000452,500046,11666,2025-02-10,2025-02-08,2,2808.63,Pago
9000453,500046,11666,2025-03-10,2025-03-08,3,2808.63,Pago
9000454,500046,11666,2025-04-10,2025-04-08,4,2808.63,Pago
9000455,500046,11666,2025-05-10,2025-05-08,5,2808.63,Pago
9000456,500046,11666,2025-06-10,2025-06-08,6,2808.63,Pago
9000457,500046,11666,2025-07-10,2025-07-08,7,2808.63,Pago
9000458,500046,11666,2025-08-10,2025-08-08,8,2808.63,Pago
9000459,500046,11666,2025-09-10,2025-09-08,9,2808.63,Pago
9000460,500046,11666,2025-10-10,2025-10-08,10,2808.63,Pago
9000461,500047,11703,2025-01-11,2025-01-09,1,128.11,Pago
9000462,500047,11703,2025-02-11,2025-02-09,2,128.11,Pago
9000463,500047,11703,2025-03-11,2025-03-09,3,128.11,Pago
9000464,500047,11703,2025-04-11,2025-04-09,4,128.11,Pago
9000465,500047,11703,2025-05-11,2025-05-19,5,128.11,Em atraso
9000466,500047,11703,2025-06-11,2025-06-09,6,128.11,Pago
9000467,500047,11703,2025-07-11,2025-07-09,7,128.11,Pago
9000468,500047,11703,2025-08-11,2025-08-09,8,128.11,Pago
9000469,500047,11703,2025-09-11,2025-09-09,9,128.11,Pago
9000470,500047,11703,2025-10-11,2025-10-09,10,128.11,Pago
9000471,500048,11740,2025-01-12,2025-01-10,1,14595.30,Pago
9000472,500048,11740,2025-02-12,2025-02-10,2,14595.30,Pago
9000473,500048,11740,2025-03-12,2025-03-10,3,14595.30,Pago
9000474,500048,11740,2025-04-12,2025-04-10,4,14595.30,Pago
9000475,500048,11740,2025-05-12,2025-05-10,5,14595.30,Pago
9000476,500048,11740,2025-06-12,2025-06-10,6,14595.30,Pago
9000477,500048,11740,2025-07-12,2025-07-10,7,14595.30,Pago
9000478,500048,11740,2025-08-12,2025-08-10,8,14595.30,Pago
9000479,500048,11740,2025-09-12,2025-09-10,9,14595.30,Pago
9000480,500048,11740,2025-10-12,2025-10-10,10,14595.30,Pago
9000481,500049,11777,2025-01-13,2025-01-11,1,1318.20,Pago
9000482,500049,11777,2025-02-13,2025-02-11,2,1318.20,Pago
9000483,500049,11777,2025-03-13,2025-03-11,3,1318.20,Pago
9000484,500049,11777,2025-04-13,2025-04-11,4,1318.20,Pago
9000485,500049,11777,2025-05-13,2025-05-11,5,1318.20,Pago
9000486,500049,11777,2025-06-13,,6,1318.20,Pendente
9000487,500049,11777,2025-07-13,2025-07-11,7,1318.20,Pago
9000488,500049,11777,2025-08-13,2025-08-11,8,1318.20,Pago
9000489,500049,11777,2025-09-13,2025-09-11,9,1318.20,Pago
9000490,500049,11777,2025-10-13,2025-10-11,10,1318.20,Pago
9000491,500050,11814,2025-01-14,2025-01-12,1,10528.48,Pago
9000492,500050,11814,2025-02-14,2025-02-12,2,10528.48,Pago
9000493,500050,11814,2025-03-14,2025-03-12,3,10528.48,Pago
9000494,500050,11814,2025-04-14,2025-04-22,4,10528.48,Em atraso
9000495,500050,11814,2025-05-14,2025-05-12,5,10528.48,Pago
9000496,500050,11814,2025-06-14,2025-06-12,6,10528.48,Pago
9000497,500050,11814,2025-07-14,2025-07-12,7,10528.48,Pago
9000498,500050,11814,2025-08-14,2025-08-12,8,10528.48,Pago
9000499,500050,11814,2025-09-14,2025-09-12,9,10528.48,Pago
9000500,500050,11814,2025-10-14,2025-10-12,10,10528.48,Pago
9000501,500051,11851,2025-01-15,2025-01-13,1,10382.80,Pago
9000502,500051,11851,2025-02-15,2025-02-13,2,10382.80,Pago
9000503,500051,11851,2025-03-15,2025-03-13,3,10382.80,Pago
9000504,500051,11851,2025-04-15,2025-04-13,4,10382.80,Pago
9000505,500051,11851,2025-05-15,2025-05-13,5,10382.80,Pago
9000506,500051,11851,2025-06-15,2025-06-13,6,10382.80,Pago
9000507,500051,11851,2025-07-15,2025-07-13,7,10382.80,Pago
9000508,500051,11851,2025-08-15,2025-08-13,8,10382.80,Pago
9000509,500051,11851,2025-09-15,2025-09-13,9,10382.80,Pago
9000510,500051,11851,2025-10-15,2025-10-13,10,10382.80,Pago
9000511,500052,11888,2025-01-16,2025-01-14,1,20252.40,Pago
9000512,500052,11888,2025-02-16,2025-02-14,2,20252.40,Pago
9000513,500052,11888,2025-03-16,2025-03-14,3,20252.40,Pago
9000514,500052,11888,2025-04-16,2025-04-14,4,20252.40,Pago
9000515,500052,11888,2025-05-16,2025-05-14,5,20252.40,Pago
9000516,500052,11888,2025-06-16,2025-06-14,6,20252.40,Pago
9000517,500052,11888,2025-07-16,2025-07-14,7,20252.40,Pago
9000518,500052,11888,2025-08-16,2025-08-14,8,20252.40,Pago
9000519,500052,11888,2025-09-16,2025-09-14,9,20252.40,Pago
9000520,500052,11888,2025-10-16,2025-10-14,10,20252.40,Pago
9000521,500053,11925,2025-01-17,2025-01-15,1,13182.88,Pago
9000522,500053,11925,2025-02-17,2025-02-15,2,13182.88,Pago
9000523,500053,11925,2025-03-17,2025-03-25,3,13182.88,Em atraso
9000524,500053,11925,2025-04-17,2025-04-15,4,13182.88,Pago
9000525,500053,11925,2025-05-17,2025-05-15,5,13182.88,Pago
9000526,500053,11925,2025-06-17,2025-06-15,6,13182.88,Pago
9000527,500053,11925,2025-07-17,2025-07-15,7,13182.88,Pago
9000528,500053,11925,2025-08-17,2025-08-15,8,13182.88,Pago
9000529,500053,11925,2025-09-17,2025-09-15,9,13182.88,Pago
9000530,500053,11925,2025-10-17,2025-10-15,10,13182.88,Pago
9000531,500054,11962,2025-01-18,2025-01-16,1,2464.39,Pago
9000532,500054,11962,2025-02-18,2025-02-16,2,2464.39,Pago
9000533,500054,11962,2025-03-18,2025-03-16,3,2464.39,Pago
9000534,500054,11962,2025-04-18,2025-04-16,4,2464.39,Pago
9000535,500054,11962,2025-05-18,2025-05-16,5,2464.39,Pago
9000536,500054,11962,2025-06-18,2025-06-16,6,2464.39,Pago
9000537,500054,11962,2025-07-18,2025-07-16,7,2464.39,Pago
9000538,500054,11962,2025-08-18,2025-08-16,8,2464.39,Pago
9000539,500054,11962,2025-09-18,2025-09-16,9,2464.39,Pago
9000540,500054,11962,2025-10-18,2025-10-16,10,2464.39,Pago
9000541,500055,11999,2025-01-19,2025-01-17,1,19176.64,Pago
9000542,500055,11999,2025-02-19,2025-02-17,2,19176.64,Pago
9000543,500055,11999,2025-03-19,2025-03-17,3,19176.64,Pago
9000544,500055,11999,2025-04-19,2025-04-17,4,19176.64,Pago
9000545,500055,11999,2025-05-19,2025-05-17,5,19176.64,Pago
9000546,500055,11999,2025-06-19,2025-06-17,6,19176.64,Pago
9000547,500055,11999,2025-07-19,2025-07-17,7,19176.64,Pago
9000548,500055,11999,2025-08-19,2025-08-17,8,19176.64,Pago
9000549,500055,11999,2025-09-19,2025-09-17,9,19176.64,Pago
9000550,500055,11999,2025-10-19,2025-10-17,10,19176.64,Pago
9000551,500056,12036,2025-01-20,2025-01-18,1,1991.56,Pago
9000552,500056,12036,2025-02-20,2025-02-28,2,1991.56,Em atraso
9000553,500056,12036,2025-03-20,2025-03-18,3,1991.56,Pago
9000554,500056,12036,2025-04-20,2025-04-18,4,1991.56,Pago
9000555,500056,12036,2025-05-20,2025-05-18,5,1991.56,Pago
9000556,500056,12036,2025-06-20,2025-06-18,6,1991.56,Pago
9000557,500056,12036,2025-07-20,2025-07-18,7,1991.56,Pago
9000558,500056,12036,2025-08-20,2025-08-18,8,1991.56,Pago
9000559,500056,12036,2025-09-20,2025-09-18,9,1991.56,Pago
9000560,500056,12036,2025-10-20,2025-10-18,10,1991.56,Pago
9000561,500057,12073,2025-01-21,2025-01-19,1,2295.28,Pago
9000562,500057,12073,2025-02-21,2025-02-19,2,2295.28,Pago
9000563,500057,12073,2025-03-21,2025-03-19,3,2295.28,Pago
9000564,500057,12073,2025-04-21,2025-04-19,4,2295.28,Pago
9000565,500057,12073,2025-05-21,2025-05-19,5,2295.28,Pago
9000566,500057,12073,2025-06-21,2025-06-19,6,2295.28,Pago
9000567,500057,12073,2025-07-21,2025-07-19,7,2295.28,Pago
9000568,500057,12073,2025-08-21,2025-08-19,8,2295.28,Pago
9000569,500057,12073,2025-09-21,2025-09-19,9,2295.28,Pago
9000570,500057,12073,2025-10-21,2025-10-19,10,2295.28,Pago
9000571,500058,12110,2025-01-22,2025-01-20,1,4846.47,Pago
9000572,500058,12110,2025-02-22,2025-02-20,2,4846.47,Pago
9000573,500058,12110,2025-03-22,2025-03-20,3,4846.47,Pago
9000574,500058,12110,2025-04-22,2025-04-20,4,4846.47,Pago
9000575,500058,12110,2025-05-22,2025-05-20,5,4846.47,Pago
9000576,500058,12110,2025-06-22,2025-06-20,6,4846.47,Pago
9000577,500058,12110,2025-07-22,2025-07-20,7,4846.47,Pago
9000578,500058,12110,2025-08-22,2025-08-20,8,4846.47,Pago
9000579,500058,12110,2025-09-22,2025-09-20,9,4846.47,Pago
9000580,500058,12110,2025-10-22,2025-10-20,10,4846.47,Pago
9000581,500059,12147,2025-01-23,2025-01-31,1,2542.49,Em atraso
9000582,500059,12147,2025-02-23,2025-02-21,2,2542.49,Pago
9000583,500059,12147,2025-03-23,,3,2542.49,Pendente
9000584,500059,12147,2025-04-23,2025-04-21,4,2542.49,Pago
9000585,500059,12147,2025-05-23,2025-05-21,5,2542.49,Pago
9000586,500059,12147,2025-06-23,2025-06-21,6,2542.49,Pago
9000587,500059,12147,2025-07-23,2025-07-21,7,2542.49,Pago
9000588,500059,12147,2025-08-23,2025-08-21,8,2542.49,Pago
9000589,500059,12147,2025-09-23,2025-09-21,9,2542.49,Pago
9000590,500059,12147,2025-10-23,2025-10-21,10,2542.49,Pago
9000591,500060,12184,2025-01-24,2025-01-22,1,1116.51,Pago
9000592,500060,12184,2025-02-24,2025-02-22,2,1116.51,Pago
9000593,500060,12184,2025-03-24,2025-03-22,3,1116.51,Pago
9000594,500060,12184,2025-04-24,2025-04-22,4,1116.51,Pago
9000595,500060,12184,2025-05-24,2025-05-22,5,1116.51,Pago
9000596,500060,12184,2025-06-24,2025-06-22,6,1116.51,Pago
9000597,500060,12184,2025-07-24,2025-07-22,7,1116.51,Pago
9000598,500060,12184,2025-08-24,2025-08-22,8,1116.51,Pago
9000599,500060,12184,2025-09-24,2025-09-22,9,1116.51,Pago
9000600,500060,12184,2025-10-24,2025-10-22,10,1116.51,Pago
9000601,500061,12221,2025-01-10,2025-01-08,1,9084.15,Pago
9000602,500061,12221,2025-02-10,2025-02-08,2,9084.15,Pago
9000603,500061,12221,2025-03-10,2025-03-08,3,9084.15,Pago
9000604,500061,12221,2025-04-10,2025-04-08,4,9084.15,Pago
9000605,500061,12221,2025-05-10,2025-05-08,5,9084.15,Pago
9000606,500061,12221,2025-06-10,2025-06-08,6,9084.15,Pago
9000607,500061,12221,2025-07-10,2025-07-08,7,9084.15,Pago
9000608,500061,12221,2025-08-10,2025-08-08,8,9084.15,Pago
9000609,500061,12221,2025-09-10,2025-09-08,9,9084.15,Pago
9000610,500061,12221,2025-10-10,2025-10-18,10,9084.15,Em atraso
9000611,500062,12258,2025-01-11,2025-01-09,1,1967.65,Pago
9000612,500062,12258,2025-02-11,2025-02-09,2,1967.65,Pago
9000613,500062,12258,2025-03-11,2025-03-09,3,1967.65,Pago
9000614,500062,12258,2025-04-11,2025-04-09,4,1967.65,Pago
9000615,500062,12258,2025-05-11,2025-05-09,5,1967.65,Pago
9000616,500062,12258,2025-06-11,2025-06-09,6,1967.65,Pago
9000617,500062,12258,2025-07-11,2025-07-09,7,1967.65,Pago
9000618,500062,12258,2025-08-11,2025-08-09,8,1967.65,Pago
9000619,500062,12258,2025-09-11,2025-09-09,9,1967.65,Pago
9000620,500062,12258,2025-10-11,2025-10-09,10,1967.65,Pago
9000621,500063,12295,2025-01-12,2025-01-10,1,49.24,Pago
9000622,500063,12295,2025-02-12,2025-02-10,2,49.24,Pago
9000623,500063,12295,2025-03-12,2025-03-10,3,49.24,Pago
9000624,500063,12295,2025-04-12,2025-04-10,4,49.24,Pago
9000625,500063,12295,2025-05-12,2025-05-10,5,49.24,Pago
9000626,500063,12295,2025-06-12,2025-06-10,6,49.24,Pago
9000627,500063,12295,2025-07-12,2025-07-10,7,49.24,Pago
9000628,500063,12295,2025-08-12,2025-08-10,8,49.24,Pago
9000629,500063,12295,2025-09-12,2025-09-10,9,49.24,Pago
9000630,500063,12295,2025-10-12,2025-10-10,10,49.24,Pago
9000631,500064,12332,2025-01-13,2025-01-11,1,8523.25,Pago
9000632,500064,12332,2025-02-13,2025-02-11,2,8523.25,Pago
9000633,500064,12332,2025-03-13,2025-03-11,3,8523.25,Pago
9000634,500064,12332,2025-04-13,2025-04-11,4,8523.25,Pago
9000635,500064,12332,2025-05-13,2025-05-11,5,8523.25,Pago
9000636,500064,12332,2025-06-13,2025-06-11,6,8523.25,Pago
9000637,500064,12332,2025-07-13,2025-07-11,7,8523.25,Pago
9000638,500064,12332,2025-08-13,2025-08-11,8,8523.25,Pago
9000639,500064,12332,2025-09-13,2025-09-21,9,8523.25,Em atraso
9000640,500064,12332,2025-10-13,2025-10-11,10,8523.25,Pago
9000641,500065,12369,2025-01-14,2025-01-12,1,935.08,Pago
9000642,500065,12369,2025-02-14,2025-02-12,2,935.08,Pago
9000643,500065,12369,2025-03-14,2025-03-12,3,935.08,Pago
9000644,500065,12369,2025-04-14,2025-04-12,4,935.08,Pago
9000645,500065,12369,2025-05-14,2025-05-12,5,935.08,Pago
9000646,500065,12369,2025-06-14,2025-06-12,6,935.08,Pago
9000647,500065,12369,2025-07-14,2025-07-12,7,935.08,Pago
9000648,500065,12369,2025-08-14,2025-08-12,8,935.08,Pago
9000649,500065,12369,2025-09-14,2025-09-12,9,935.08,Pago
9000650,500065,12369,2025-10-14,2025-10-12,10,935.08,Pago
9000651,500066,12406,2025-01-15,2025-01-13,1,1767.54,Pago
9000652,500066,12406,2025-02-15,2025-02-13,2,1767.54,Pago
9000653,500066,12406,2025-03-15,2025-03-13,3,1767.54,Pago
9000654,500066,12406,2025-04-15,2025-04-13,4,1767.54,Pago
9000655,500066,12406,2025-05-15,2025-05-13,5,1767.54,Pago
9000656,500066,12406,2025-06-15,2025-06-13,6,1767.54,Pago
9000657,500066,12406,2025-07-15,2025-07-13,7,1767.54,Pago
9000658,500066,12406,2025-08-15,2025-08-13,8,1767.54,Pago
9000659,500066,12406,2025-09-15,2025-09-13,9,1767.54,Pago
9000660,500066,12406,2025-10-15,2025-10-13,10,1767.54,Pago
9000661,500067,12443,2025-01-16,2025-01-14,1,4738.53,Pago
9000662,500067,12443,2025-02-16,2025-02-14,2,4738.53,Pago
9000663,500067,12443,2025-03-16,2025-03-14,3,4738.53,Pago
9000664,500067,12443,2025-04-16,2025-04-14,4,4738.53,Pago
9000665,500067,12443,2025-05-16,2025-05-14,5,4738.53,Pago
9000666,500067,12443,2025-06-16,2025-06-14,6,4738.53,Pago
9000667,500067,12443,2025-07-16,2025-07-14,7,4738.53,Pago
9000668,500067,12443,2025-08-16,2025-08-24,8,4738.53,Em atraso
9000669,500067,12443,2025-09-16,2025-09-14,9,4738.53,Pago
9000670,500067,12443,2025-10-16,2025-10-14,10,4738.53,Pago
9000671,500068,12480,2025-01-17,2025-01-15,1,1088.39,Pago
9000672,500068,12480,2025-02-17,2025-02-15,2,1088.39,Pago
9000673,500068,12480,2025-03-17,2025-03-15,3,1088.39,Pago
9000674,500068,12480,2025-04-17,2025-04-15,4,1088.39,Pago
9000675,500068,12480,2025-05-17,2025-05-15,5,1088.39,Pago
9000676,500068,12480,2025-06-17,2025-06-15,6,1088.39,Pago
9000677,500068,12480,2025-07-17,2025-07-15,7,1088.39,Pago
9000678,500068,12480,2025-08-17,2025-08-15,8,1088.39,Pago
9000679,500068,12480,2025-09-17,2025-09-15,9,1088.39,Pago
9000680,500068,12480,2025-10-17,,10,1088.39,Pendente
9000681,500069,12517,2025-01-18,2025-01-16,1,2493.13,Pago
9000682,500069,12517,2025-02-18,2025-02-16,2,2493.13,Pago
9000683,500069,12517,2025-03-18,2025-03-16,3,2493.13,Pago
9000684,500069,12517,2025-04-18,2025-04-16,4,2493.13,Pago
9000685,500069,12517,2025-05-18,2025-05-16,5,2493.13,Pago
9000686,500069,12517,2025-06-18,2025-06-16,6,2493.13,Pago
9000687,500069,12517,2025-07-18,2025-07-16,7,2493.13,Pago
9000688,500069,12517,2025-08-18,2025-08-16,8,2493.13,Pago
9000689,500069,12517,2025-09-18,2025-09-16,9,2493.13,Pago
9000690,500069,12517,2025-10-18,2025-10-16,10,2493.13,Pago
9000691,500070,12554,2025-01-19,2025-01-17,1,394.72,Pago
9000692,500070,12554,2025-02-19,2025-02-17,2,394.72,Pago
9000693,500070,12554,2025-03-19,2025-03-17,3,394.72,Pago
9000694,500070,12554,2025-04-19,2025-04-17,4,394.72,Pago
9000695,500070,12554,2025-05-19,2025-05-17,5,394.72,Pago
9000696,500070,12554,2025-06-19,2025-06-17,6,394.72,Pago
9000697,500070,12554,2025-07-19,2025-07-27,7,394.72,Em atraso
9000698,500070,12554,2025-08-19,2025-08-17,8,394.72,Pago
9000699,500070,12554,2025-09-19,2025-09-17,9,394.72,Pago
9000700,500070,12554,2025-10-19,2025-10-17,10,394.72,Pago
9000701,500071,12591,2025-01-20,2025-01-18,1,8815.93,Pago
9000702,500071,12591,2025-02-20,2025-02-18,2,8815.93,Pago
9000703,500071,12591,2025-03-20,2025-03-18,3,8815.93,Pago
9000704,500071,12591,2025-04-20,2025-04-18,4,8815.93,Pago
9000705,500071,12591,2025-05-20,2025-05-18,5,8815.93,Pago
9000706,500071,12591,2025-06-20,2025-06-18,6,8815.93,Pago
9000707,500071,12591,2025-07-20,2025-07-18,7,8815.93,Pago
9000708,500071,12591,2025-08-20,2025-08-18,8,8815.93,Pago
9000709,500071,12591,2025-09-20,2025-09-18,9,8815.93,Pago
9000710,500071,12591,2025-10-20,2025-10-18,10,8815.93,Pago
9000711,500072,12628,2025-01-21,2025-01-19,1,1592.29,Pago
9000712,500072,12628,2025-02-21,2025-02-19,2,1592.29,Pago
9000713,500072,12628,2025-03-21,2025-03-19,3,1592.29,Pago
9000714,500072,12628,2025-04-21,2025-04-19,4,1592.29,Pago
9000715,500072,12628,2025-05-21,2025-05-19,5,1592.29,Pago
9000716,500072,12628,2025-06-21,2025-06-19,6,1592.29,Pago
9000717,500072,12628,2025-07-21,2025-07-19,7,1592.29,Pago
9000718,500072,12628,2025-08-21,2025-08-19,8,1592.29,Pago
9000719,500072,12628,2025-09-21,2025-09-19,9,1592.29,Pago
9000720,500072,12628,2025-10-21,2025-10-19,10,1592.29,Pago
9000721,500073,12665,2025-01-22,2025-01-20,1,498.96,Pago
9000722,500073,12665,2025-02-22,2025-02-20,2,498.96,Pago
9000723,500073,12665,2025-03-22,2025-03-20,3,498.96,Pago
9000724,500073,12665,2025-04-22,2025-04-20,4,498.96,Pago
9000725,500073,12665,2025-05-22,2025-05-20,5,498.96,Pago
9000726,500073,12665,2025-06-22,2025-06-30,6,498.96,Em atraso
9000727,500073,12665,2025-07-22,2025-07-20,7,498.96,Pago
9000728,500073,12665,2025-08-22,2025-08-20,8,498.96,Pago
9000729,500073,12665,2025-09-22,2025-09-20,9,498.96,Pago
9000730,500073,12665,2025-10-22,2025-10-20,10,498.96,Pago
9000731,500074,12702,2025-01-23,2025-01-21,1,1454.10,Pago
9000732,500074,12702,2025-02-23,2025-02-21,2,1454.10,Pago
9000733,500074,12702,2025-03-23,2025-03-21,3,1454.10,Pago
9000734,500074,12702,2025-04-23,2025-04-21,4,1454.10,Pago
9000735,500074,12702,2025-05-23,2025-05-21,5,1454.10,Pago
9000736,500074,12702,2025-06-23,2025-06-21,6,1454.10,Pago
9000737,500074,12702,2025-07-23,2025-07-21,7,1454.10,Pago
9000738,500074,12702,2025-08-23,2025-08-21,8,1454.10,Pago
9000739,500074,12702,2025-09-23,2025-09-21,9,1454.10,Pago
9000740,500074,12702,2025-10-23,2025-10-21,10,1454.10,Pago
9000741,500075,12739,2025-01-24,2025-01-22,1,1194.50,Pago
9000742,500075,12739,2025-02-24,2025-02-22,2,1194.50,Pago
9000743,500075,12739,2025-03-24,2025-03-22,3,1194.50,Pago
9000744,500075,12739,2025-04-24,2025-04-22,4,1194.50,Pago
9000745,500075,12739,2025-05-24,2025-05-22,5,1194.50,Pago
9000746,500075,12739,2025-06-24,2025-06-22,6,1194.50,Pago
9000747,500075,12739,2025-07-24,2025-07-22,7,1194.50,Pago
9000748,500075,12739,2025-08-24,2025-08-22,8,1194.50,Pago
9000749,500075,12739,2025-09-24,2025-09-22,9,1194.50,Pago
9000750,500075,12739,2025-10-24,2025-10-22,10,1194.50,Pago
9000751,500076,12776,2025-01-10,2025-01-08,1,5945.04,Pago
9000752,500076,12776,2025-02-10,2025-02-08,2,5945.04,Pago
9000753,500076,12776,2025-03-10,2025-03-08,3,5945.04,Pago
9000754,500076,12776,2025-04-10,2025-04-08,4,5945.04,Pago
9000755,500076,12776,2025-05-10,2025-05-18,5,5945.04,Em atraso
9000756,500076,12776,2025-06-10,2025-06-08,6,5945.04,Pago
9000757,500076,12776,2025-07-10,2025-07-08,7,5945.04,Pago
9000758,500076,12776,2025-08-10,2025-08-08,8,5945.04,Pago
9000759,500076,12776,2025-09-10,2025-09-08,9,5945.04,Pago
9000760,500076,12776,2025-10-10,2025-10-08,10,5945.04,Pago
9000761,500077,12813,2025-01-11,2025-01-09,1,1554.21,Pago
9000762,500077,12813,2025-02-11,2025-02-09,2,1554.21,Pago
9000763,500077,12813,2025-03-11,2025-03-09,3,1554.21,Pago
9000764,500077,12813,2025-04-11,2025-04-09,4,1554.21,Pago
9000765,500077,12813,2025-05-11,2025-05-09,5,1554.21,Pago
9000766,500077,12813,2025-06-11,2025-06-09,6,1554.21,Pago
9000767,500077,12813,2025-07-11,2025-07-09,7,1554.21,Pago
9000768,500077,12813,2025-08-11,2025-08-09,8,1554.21,Pago
9000769,500077,12813,2025-09-11,2025-09-09,9,1554.21,Pago
9000770,500077,12813,2025-10-11,2025-10-09,10,1554.21,Pago
9000771,500078,12850,2025-01-12,2025-01-10,1,1265.49,Pago
9000772,500078,12850,2025-02-12,2025-02-10,2,1265.49,Pago
