emprestimo_id,cliente_id,agencia_id,produto_id,data_contratacao,valor_contratado,quantidade_parcelas,taxa_mensal,status_emprestimo
500405,24949,105,4,2024-08-06,106732.01,48,0.0135,Ativo
500406,24986,106,4,2020-01-07,108056.75,48,0.0220,Em atraso
500407,25023,107,3,2022-08-29,20690.97,48,0.0175,Em atraso
500408,25060,108,4,2020-12-26,19367.24,60,0.0213,Em atraso
500409,25097,109,4,2024-06-04,16912.41,48,0.0233,Em atraso
500410,25134,110,3,2026-03-20,7248.52,6,0.0367,Ativo
500411,25171,111,4,2026-03-17,27434.23,48,0.0270,Em atraso
500412,25208,112,3,2025-08-26,1892.05,60,0.0398,Ativo
500413,25245,113,3,2023-05-20,7734.90,18,0.0385,Em atraso
500414,25282,114,3,2026-07-15,97788.43,36,0.0178,Ativo
500415,25319,115,4,2026-06-20,58689.57,12,0.0328,Quitado
500416,25356,116,3,2020-08-09,11015.02,18,0.0295,Em atraso
500417,25393,117,4,2025-06-16,114943.19,24,0.0223,Ativo
500418,25430,118,4,2024-03-05,17167.15,60,0.0124,Quitado
500419,25467,119,4,2026-02-19,30841.19,6,0.0295,Quitado
500420,25504,120,4,2025-03-26,50948.55,60,0.0371,Quitado
500421,25541,101,4,2024-10-28,91808.52,60,0.0295,Quitado
500422,25578,102,4,2023-04-30,104186.53,36,0.0309,Quitado
500423,25615,103,4,2020-09-28,104817.41,6,0.0126,Em atraso
500424,25652,104,4,2020-11-05,90787.59,36,0.0351,Em atraso
500425,25689,105,4,2026-12-25,11334.74,24,0.0406,Quitado
500426,25726,106,3,2022-01-07,113899.12,36,0.0358,Ativo
500427,25763,107,4,2021-10-02,116889.48,36,0.0110,Quitado
500428,25800,108,3,2020-09-19,77292.77,18,0.0295,Ativo
500429,25837,109,3,2021-05-11,13150.88,60,0.0355,Em atraso
500430,25874,110,4,2022-11-12,111735.08,48,0.0111,Ativo
500431,25911,111,4,2024-02-21,58157.98,24,0.0434,Ativo
500432,25948,112,3,2025-01-25,103861.13,12,0.0384,Ativo
500433,25985,113,4,2024-04-24,28091.23,36,0.0251,Quitado
500434,26022,114,3,2026-10-06,95816.65,6,0.0426,Em atraso
500435,26059,115,3,2023-05-18,55726.58,60,0.0327,Em atraso
500436,26096,116,4,2021-12-24,21684.36,48,0.0117,Em atraso
500437,26133,117,4,2024-08-15,75462.92,12,0.0412,Quitado
500438,26170,118,3,2023-07-15,13460.10,12,0.0241,Em atraso
500439,26207,119,4,2025-11-08,93563.37,6,0.0290,Quitado
500440,26244,120,4,2020-03-30,40094.42,24,0.0412,Quitado
500441,26281,101,3,2020-05-13,62001.01,12,0.0150,Ativo
500442,26318,102,4,2021-06-26,52865.18,60,0.0396,Ativo
500443,26355,103,3,2024-10-08,68049.75,36,0.0415,Em atraso
500444,26392,104,4,2023-02-27,55096.84,24,0.0227,Em atraso
500445,26429,105,3,2021-04-09,34511.02,12,0.0344,Ativo
500446,26466,106,4,2024-12-03,19992.09,6,0.0216,Quitado
500447,26503,107,4,2025-06-02,59216.69,18,0.0378,Ativo
500448,26540,108,4,2020-04-01,86091.35,24,0.0274,Ativo
500449,26577,109,4,2023-06-25,53199.09,24,0.0342,Ativo
500450,26614,110,4,2022-08-13,61625.90,18,0.0150,Ativo
500451,26651,111,4,2021-12-12,103668.60,60,0.0429,Quitado
500452,26688,112,4,2024-12-13,35780.12,48,0.0210,Em atraso
500453,26725,113,3,2026-10-12,42689.48,12,0.0396,Em atraso
500454,26762,114,3,2022-02-24,116628.55,48,0.0320,Quitado
500455,26799,115,3,2023-07-11,64194.62,36,0.0206,Quitado
500456,26836,116,4,2025-03-11,82263.44,6,0.0126,Em atraso
500457,26873,117,4,2024-03-26,96729.69,18,0.0192,Em atraso
500458,26910,118,4,2025-04-10,118378.25,48,0.0235,Ativo
500459,26947,119,3,2024-12-21,72067.50,18,0.0291,Ativo
500460,26984,120,4,2021-12-12,37322.94,12,0.0400,Em atraso
500461,27021,101,4,2020-04-11,46583.03,36,0.0101,Em atraso
500462,27058,102,4,2021-02-26,115396.48,60,0.0353,Quitado
500463,27095,103,4,2026-10-27,114029.88,24,0.0191,Quitado
500464,27132,104,3,2022-09-18,50892.31,12,0.0254,Ativo
500465,27169,105,3,2021-03-30,78108.69,6,0.0273,Quitado
500466,27206,106,3,2025-07-27,72162.40,48,0.0268,Ativo
500467,27243,107,4,2020-10-18,72968.15,18,0.0114,Quitado
500468,27280,108,4,2024-12-04,43715.45,6,0.0281,Quitado
500469,27317,109,3,2026-04-30,17529.33,60,0.0362,Em atraso
500470,27354,110,3,2026-01-16,64114.86,60,0.0137,Em atraso
500471,27391,111,4,2024-10-01,103273.77,12,0.0226,Em atraso
500472,27428,112,3,2024-04-23,10192.22,18,0.0168,Ativo
500473,27465,113,4,2025-12-26,22886.15,6,0.0238,Ativo
500474,27502,114,3,2021-12-01,33841.78,6,0.0138,Ativo
500475,27539,115,4,2020-01-19,31892.06,12,0.0185,Ativo
500476,27576,116,4,2020-03-05,1411.63,60,0.0392,Ativo
500477,27613,117,4,2021-10-09,63181.47,6,0.0279,Em atraso
500478,27650,118,3,2026-05-13,60457.17,36,0.0366,Quitado
500479,27687,119,4,2022-05-07,46058.61,12,0.0370,Quitado
500480,27724,120,3,2024-08-21,26372.53,12,0.0161,Ativo
500481,27761,101,3,2025-08-12,89208.82,18,0.0202,Ativo
500482,27798,102,4,2023-05-04,71165.54,6,0.0159,Ativo
500483,27835,103,4,2026-11-10,49723.03,36,0.0238,Ativo
500484,27872,104,4,2026-10-19,109391.84,24,0.0380,Ativo
500485,27909,105,3,2024-07-10,63070.48,36,0.0276,Ativo
500486,27946,106,4,2026-06-14,66013.88,36,0.0314,Ativo
500487,27983,107,4,2024-01-14,68660.31,60,0.0117,Ativo
500488,28020,108,4,2023-10-31,27700.23,24,0.0410,Ativo
500489,28057,109,3,2022-10-03,84382.62,18,0.0369,Quitado
500490,28094,110,4,2022-10-18,22831.08,48,0.0176,Em atraso
500491,28131,111,3,2022-09-03,38269.66,24,0.0135,Ativo
500492,28168,112,4,2021-01-13,38225.32,18,0.0202,Em atraso
500493,28205,113,3,2021-05-21,18167.81,48,0.0332,Ativo
500494,28242,114,3,2025-09-17,77354.94,6,0.0432,Quitado
500495,28279,115,4,2024-06-23,45060.82,24,0.0128,Em atraso
500496,28316,116,3,2021-10-22,94562.41,18,0.0427,Quitado
500497,28353,117,4,2026-05-04,52435.15,48,0.0311,Ativo
500498,28390,118,3,2026-06-25,26546.56,18,0.0413,Ativo
500499,28427,119,4,2020-01-22,69827.87,18,0.0193,Quitado
500500,28464,120,4,2021-07-26,53132.66,18,0.0278,Quitado
500501,28501,101,4,2021-11-11,43447.83,36,0.0306,Em atraso
500502,28538,102,3,2026-12-17,59092.32,36,0.0407,Ativo
500503,28575,103,3,2020-05-09,65510.63,18,0.0111,Quitado
500504,28612,104,3,2026-08-04,35528.80,18,0.0268,Quitado
500505,28649,105,3,2021-05-28,28678.20,60,0.0346,Ativo
500506,28686,106,4,2020-02-26,95093.35,60,0.0231,Ativo
500507,28723,107,4,2025-07-05,12743.39,6,0.0115,Quitado
500508,28760,108,3,2020-10-30,114048.33,24,0.0248,Em atraso
500509,28797,109,3,2020-12-22,3450.35,48,0.0267,Em atraso
500510,28834,110,4,2023-09-20,114942.46,18,0.0361,Em atraso
500511,28871,111,4,2022-03-09,72091.31,18,0.0192,Em atraso
500512,28908,112,4,2020-08-13,34414.22,12,0.0330,Em atraso
500513,28945,113,3,2022-11-27,32270.22,48,0.0113,Quitado
500514,28982,114,4,2026-06-04,49388.60,48,0.0377,Ativo
500515,29019,115,4,2023-04-16,118974.22,6,0.0364,Quitado
500516,29056,116,3,2021-05-03,46683.14,6,0.0169,Em atraso
500517,29093,117,3,2025-01-26,99843.13,60,0.0122,Ativo
500518,29130,118,4,2022-07-12,63788.80,12,0.0306,Ativo
500519,29167,119,4,2024-02-29,89277.96,24,0.0204,Quitado
500520,29204,120,3,2025-01-14,107341.13,6,0.0107,Ativo
500521,29241,101,3,2024-07-14,58778.87,12,0.0305,Em atraso
500522,29278,102,4,2022-02-04,46547.66,60,0.0340,Ativo
500523,29315,103,3,2022-03-16,64653.20,6,0.0393,Quitado
500524,29352,104,3,2022-12-22,70586.82,12,0.0323,Quitado
500525,29389,105,3,2021-08-22,30984.32,6,0.0294,Ativo
500526,29426,106,3,2023-04-08,86744.27,12,0.0297,Em atraso
500527,29463,107,4,2022-12-05,97501.77,48,0.0354,Ativo
500528,29500,108,4,2024-01-24,35802.11,18,0.0094,Ativo
500529,29537,109,3,2024-07-12,72743.46,24,0.0194,Quitado
500530,29574,110,4,2023-06-14,36946.66,60,0.0255,Ativo
500531,29611,111,4,2025-06-11,13650.47,60,0.0374,Ativo
500532,29648,112,4,2024-04-30,18210.41,36,0.0317,Quitado
500533,29685,113,3,2026-02-12,55485.02,12,0.0299,Em atraso
500534,29722,114,3,2020-06-17,65213.78,12,0.0235,Em atraso
500535,29759,115,3,2022-05-30,25712.44,6,0.0159,Em atraso
500536,29796,116,4,2022-03-28,13722.32,6,0.0187,Quitado
500537,29833,117,3,2023-06-26,119237.50,36,0.0410,Ativo
500538,29870,118,4,2024-07-31,54284.94,60,0.0352,Em atraso
500539,29907,119,4,2021-05-20,15135.95,18,0.0124,Ativo
500540,29944,120,4,2023-12-29,100968.85,60,0.0288,Quitado
500541,29981,101,4,2023-09-17,32771.77,12,0.0126,Em atraso
500542,10018,102,4,2025-08-04,108956.76,48,0.0369,Em atraso
500543,10055,103,3,2024-08-19,100940.75,6,0.0170,Quitado
500544,10092,104,4,2024-10-07,104522.09,12,0.0189,Ativo
500545,10129,105,3,2022-03-01,78431.16,36,0.0121,Quitado
500546,10166,106,4,2026-09-12,29647.62,48,0.0413,Ativo
500547,10203,107,3,2023-05-24,115141.90,60,0.0137,Em atraso
500548,10240,108,3,2021-11-15,9303.44,24,0.0355,Ativo
500549,10277,109,3,2023-03-14,10649.02,60,0.0212,Em atraso
500550,10314,110,4,2026-06-04,13149.61,12,0.0401,Ativo
500551,10351,111,4,2020-07-12,7861.05,60,0.0202,Ativo
500552,10388,112,4,2024-11-05,55179.32,6,0.0312,Ativo
500553,10425,113,4,2026-04-26,15153.81,6,0.0155,Quitado
500554,10462,114,3,2025-06-08,81568.02,60,0.0273,Quitado
500555,10499,115,3,2025-08-30,111125.35,6,0.0155,Ativo
500556,10536,116,3,2020-07-07,35744.34,18,0.0425,Ativo
500557,10573,117,3,2026-10-01,98861.66,24,0.0375,Ativo
500558,10610,118,4,2023-04-19,24448.24,60,0.0337,Ativo
500559,10647,119,3,2022-09-26,71353.71,6,0.0361,Ativo
500560,10684,120,4,2025-12-12,62292.06,18,0.0281,Ativo
500561,10721,101,3,2023-06-29,52456.48,12,0.0186,Ativo
500562,10758,102,4,2026-03-04,92090.23,24,0.0324,Quitado
500563,10795,103,4,2021-12-30,20530.66,18,0.0205,Ativo
500564,10832,104,4,2026-05-27,55973.10,12,0.0341,Ativo
500565,10869,105,4,2020-09-29,104657.51,24,0.0138,Em atraso
500566,10906,106,4,2023-06-15,60050.52,36,0.0294,Ativo
500567,10943,107,4,2021-06-07,59067.67,60,0.0324,Ativo
500568,10980,108,4,2022-02-24,110140.95,48,0.0186,Quitado
500569,11017,109,4,2022-11-03,7174.40,18,0.0106,Em atraso
500570,11054,110,4,2024-05-03,115831.58,6,0.0267,Em atraso
500571,11091,111,3,2024-08-21,73351.98,12,0.0221,Ativo
500572,11128,112,3,2023-04-14,56885.11,6,0.0389,Ativo
500573,11165,113,4,2022-07-25,1349.82,18,0.0109,Em atraso
500574,11202,114,3,2021-05-04,116758.85,18,0.0297,Em atraso
500575,11239,115,3,2024-02-19,6982.93,6,0.0365,Quitado
500576,11276,116,4,2020-06-09,22751.79,36,0.0284,Ativo
500577,11313,117,3,2024-12-07,96489.47,12,0.0359,Ativo
500578,11350,118,3,2020-09-24,75045.14,18,0.0318,Ativo
500579,11387,119,3,2020-02-02,109695.78,60,0.0373,Ativo
500580,11424,120,4,2022-06-20,69652.14,12,0.0401,Ativo
500581,11461,101,3,2022-06-03,39879.76,60,0.0207,Ativo
500582,11498,102,3,2020-12-07,85042.60,60,0.0439,Quitado
500583,11535,103,3,2025-07-08,92973.05,60,0.0282,Ativo
500584,11572,104,4,2021-01-12,110957.94,24,0.0106,Quitado
500585,11609,105,4,2026-08-02,97492.77,6,0.0162,Ativo
500586,11646,106,4,2022-10-30,49682.20,36,0.0308,Ativo
500587,11683,107,3,2022-11-24,48343.32,60,0.0348,Ativo
500588,11720,108,4,2022-02-24,102784.82,6,0.0255,Quitado
500589,11757,109,4,2023-03-06,27378.94,18,0.0346,Ativo
500590,11794,110,4,2023-01-14,39100.64,60,0.0328,Em atraso
500591,11831,111,3,2026-03-22,34367.62,12,0.0431,Ativo
500592,11868,112,3,2025-09-05,34462.92,18,0.0355,Ativo
500593,11905,113,4,2025-08-25,53747.06,12,0.0289,Em atraso
500594,11942,114,3,2025-02-05,91454.83,36,0.0186,Quitado
500595,11979,115,4,2024-06-30,117313.17,60,0.0373,Ativo
500596,12016,116,3,2022-09-21,75195.16,48,0.0383,Ativo
500597,12053,117,4,2024-02-18,33731.90,6,0.0403,Ativo
500598,12090,118,3,2026-08-11,50923.83,6,0.0293,Ativo
500599,12127,119,3,2023-09-02,32514.80,48,0.0298,Ativo
500600,12164,120,3,2024-12-26,43902.86,24,0.0266,Ativo
500601,12201,101,4,2025-10-31,29849.27,18,0.0245,Ativo
500602,12238,102,3,2024-04-23,37898.32,18,0.0177,Ativo
500603,12275,103,3,2026-01-01,13423.71,12,0.0151,Quitado
500604,12312,104,3,2021-01-28,106259.02,60,0.0170,Ativo
500605,12349,105,4,2025-11-11,27138.60,36,0.0207,Em atraso
500606,12386,106,3,2023-01-26,4357.52,60,0.0140,Ativo
500607,12423,107,4,2023-11-16,51343.82,36,0.0227,Ativo
500608,12460,108,3,2020-09-20,80908.99,36,0.0200,Ativo
500609,12497,109,4,2020-07-10,103993.02,60,0.0349,Quitado
500610,12534,110,3,2020-11-07,40433.70,12,0.0227,Ativo
500611,12571,111,3,2022-01-12,84855.61,18,0.0229,Ativo
500612,12608,112,4,2025-12-06,91878.65,60,0.0207,Em atraso
500613,12645,113,3,2021-01-05,104676.94,18,0.0210,Em atraso
500614,12682,114,3,2025-08-06,4164.06,48,0.0349,Ativo
500615,12719,115,3,2025-04-04,47927.43,36,0.0355,Em atraso
500616,12756,116,4,2020-02-14,68170.17,6,0.0406,Ativo
500617,12793,117,3,2025-08-01,3531.12,24,0.0307,Ativo
500618,12830,118,4,2020-01-16,21430.25,24,0.0165,Em atraso
500619,12867,119,4,2026-07-04,14714.36,12,0.0235,Em atraso
500620,12904,120,4,2024-02-18,113545.15,18,0.0350,Quitado
500621,12941,101,4,2020-02-15,8865.25,12,0.0417,Ativo
500622,12978,102,4,2021-06-21,71085.28,18,0.0131,Ativo
500623,13015,103,4,2023-06-15,84044.47,24,0.0233,Quitado
500624,13052,104,3,2023-03-22,80495.38,12,0.0118,Quitado
500625,13089,105,4,2021-03-07,49538.04,12,0.0243,Quitado
500626,13126,106,3,2026-06-07,83267.99,18,0.0198,Quitado
500627,13163,107,4,2021-06-26,3592.74,24,0.0252,Ativo
500628,13200,108,3,2023-12-21,14400.99,60,0.0214,Ativo
500629,13237,109,4,2021-06-07,72224.78,18,0.0365,Quitado
500630,13274,110,4,2022-05-11,74905.00,12,0.0380,Ativo
500631,13311,111,4,2023-02-18,80742.31,12,0.0207,Ativo
500632,13348,112,4,2024-02-24,39876.20,12,0.0163,Quitado
500633,13385,113,4,2026-07-31,78372.44,18,0.0326,Ativo
500634,13422,114,4,2024-02-20,84400.18,6,0.0371,Quitado
500635,13459,115,3,2024-12-12,48133.35,60,0.0096,Quitado
500636,13496,116,4,2021-06-30,46302.51,48,0.0383,Ativo
500637,13533,117,4,2022-09-11,19842.22,48,0.0151,Quitado
500638,13570,118,3,2023-08-21,24511.56,36,0.0329,Ativo
500639,13607,119,3,2021-10-20,48899.39,60,0.0345,Quitado
500640,13644,120,3,2026-06-13,5549.36,60,0.0308,Ativo
500641,13681,101,3,2020-12-24,29239.65,18,0.0400,Em atraso
500642,13718,102,3,2020-02-20,48415.83,12,0.0365,Quitado
500643,13755,103,3,2025-08-19,52591.10,6,0.0345,Ativo
500644,13792,104,4,2022-10-28,88882.40,36,0.0114,Ativo
500645,13829,105,3,2025-12-29,32932.18,60,0.0408,Ativo
500646,13866,106,3,2026-09-18,119960.27,24,0.0147,Ativo
500647,13903,107,3,2021-08-18,81787.68,24,0.0417,Ativo
500648,13940,108,3,2023-05-24,107059.17,60,0.0119,Quitado
500649,13977,109,3,2025-04-19,55754.20,18,0.0308,Ativo
500650,14014,110,4,2024-07-31,97102.19,48,0.0353,Ativo
500651,14051,111,4,2022-11-04,59395.67,48,0.0218,Ativo
500652,14088,112,4,2024-06-14,58612.26,48,0.0281,Ativo
500653,14125,113,4,2021-07-20,27399.70,48,0.0186,Quitado
500654,14162,114,4,2026-04-29,90535.92,18,0.0397,Em atraso
500655,14199,115,4,2020-04-01,109635.25,12,0.0223,Ativo
500656,14236,116,3,2020-04-15,1320.08,18,0.0161,Ativo
500657,14273,117,4,2023-01-05,42502.28,48,0.0226,Ativo
500658,14310,118,3,2024-02-14,26507.24,24,0.0102,Quitado
500659,14347,119,4,2024-03-30,3714.08,48,0.0351,Ativo
500660,14384,120,4,2021-08-01,79865.01,60,0.0390,Quitado
500661,14421,101,3,2020-07-15,3402.77,12,0.0430,Ativo
500662,14458,102,3,2025-11-08,79815.33,60,0.0440,Ativo
500663,14495,103,4,2022-07-28,11188.67,18,0.0268,Ativo
500664,14532,104,4,2021-10-15,114679.15,12,0.0402,Ativo
500665,14569,105,4,2020-12-13,73604.27,6,0.0286,Em atraso
500666,14606,106,3,2025-03-16,73002.22,48,0.0177,Em atraso
500667,14643,107,4,2022-09-12,63013.15,36,0.0327,Ativo
500668,14680,108,3,2023-05-29,60977.47,18,0.0123,Em atraso
500669,14717,109,4,2024-11-22,37914.78,24,0.0105,Em atraso
500670,14754,110,3,2024-08-25,102729.77,6,0.0333,Quitado
500671,14791,111,3,2024-08-09,82275.61,18,0.0343,Ativo
500672,14828,112,3,2026-03-21,28978.56,12,0.0366,Ativo
500673,14865,113,4,2026-02-08,68277.22,18,0.0206,Ativo
500674,14902,114,4,2020-05-28,13344.09,24,0.0343,Ativo
500675,14939,115,4,2022-01-22,54621.98,18,0.0402,Quitado
500676,14976,116,4,2026-06-14,103312.80,18,0.0196,Ativo
500677,15013,117,4,2025-02-18,39287.06,24,0.0377,Ativo
500678,15050,118,4,2026-04-29,97627.52,60,0.0286,Em atraso
500679,15087,119,4,2025-04-06,76367.28,60,0.0203,Ativo
500680,15124,120,4,2026-11-16,80618.10,48,0.0337,Ativo
500681,15161,101,4,2022-06-22,11397.37,24,0.0320,Ativo
500682,15198,102,4,2024-09-17,49738.08,12,0.0418,Em atraso
500683,15235,103,3,2020-12-31,23294.50,60,0.0436,Quitado
500684,15272,104,3,2022-11-12,77323.06,6,0.0410,Em atraso
500685,15309,105,3,2026-03-01,96811.39,6,0.0389,Ativo
500686,15346,106,3,2026-01-31,97336.38,18,0.0115,Ativo
500687,15383,107,3,2024-03-04,30140.92,60,0.0245,Ativo
500688,15420,108,4,2020-05-06,103617.69,60,0.0110,Quitado
500689,15457,109,4,2024-10-27,65062.64,6,0.0153,Ativo
500690,15494,110,3,2020-11-12,28900.13,12,0.0428,Quitado
500691,15531,111,4,2024-10-23,114771.93,6,0.0220,Em atraso
500692,15568,112,4,2022-09-28,31611.64,48,0.0156,Ativo
500693,15605,113,4,2024-02-03,116282.45,36,0.0394,Ativo
500694,15642,114,4,2026-01-10,43226.09,6,0.0094,Ativo
500695,15679,115,3,2026-06-29,18042.36,6,0.0434,Ativo
500696,15716,116,4,2021-10-23,76679.86,12,0.0196,Quitado
500697,15753,117,3,2020-07-19,85155.11,36,0.0149,Em atraso
500698,15790,118,4,2023-08-28,89119.46,24,0.0409,Ativo
500699,15827,119,4,2022-03-23,92345.31,18,0.0152,Ativo
500700,15864,120,4,2020-06-09,6995.83,24,0.0316,Ativo
500701,15901,101,4,2025-01-14,50560.37,12,0.0325,Ativo
500702,15938,102,4,2022-06-18,75270.92,24,0.0408,Quitado
500703,15975,103,4,2026-09-24,25848.48,60,0.0284,Ativo
500704,16012,104,4,2024-05-15,56252.25,60,0.0223,Quitado
500705,16049,105,4,2023-06-16,89903.57,18,0.0253,Quitado
500706,16086,106,3,2025-03-28,117321.00,24,0.0209,Ativo
500707,16123,107,3,2025-03-20,43417.98,6,0.0167,Quitado
500708,16160,108,3,2023-11-17,88569.26,24,0.0268,Em atraso
500709,16197,109,4,2021-12-14,11133.20,24,0.0130,Quitado
500710,16234,110,3,2021-03-23,108112.11,12,0.0258,Quitado
500711,16271,111,3,2020-07-16,62229.69,60,0.0234,Ativo
500712,16308,112,3,2021-05-09,109590.13,6,0.0143,Quitado
500713,16345,113,3,2022-08-04,14445.98,12,0.0237,Ativo
500714,16382,114,4,2024-06-13,39127.94,48,0.0343,Quitado
500715,16419,115,4,2024-10-29,15068.06,48,0.0417,Em atraso
500716,16456,116,4,2020-11-10,100764.45,6,0.0135,Ativo
500717,16493,117,4,2020-06-04,22679.42,24,0.0099,Ativo
500718,16530,118,4,2024-12-23,2120.42,12,0.0110,Quitado
500719,16567,119,3,2023-07-18,32312.47,36,0.0230,Ativo
500720,16604,120,4,2021-08-12,9818.88,12,0.0382,Ativo
500721,16641,101,3,2022-01-14,60391.95,18,0.0375,Ativo
500722,16678,102,3,2021-02-12,108924.20,18,0.0394,Ativo
500723,16715,103,3,2023-12-22,6611.01,60,0.0195,Quitado
500724,16752,104,3,2022-05-21,16415.28,6,0.0246,Ativo
500725,16789,105,3,2022-06-29,15630.45,6,0.0137,Em atraso
500726,16826,106,4,2020-07-16,91458.57,6,0.0103,Quitado
500727,16863,107,3,2020-02-26,87241.86,18,0.0395,Em atraso
500728,16900,108,4,2022-11-14,1996.50,48,0.0243,Quitado
500729,16937,109,3,2024-09-28,93385.32,36,0.0377,Em atraso
500730,16974,110,3,2024-05-15,9916.95,6,0.0219,Ativo
500731,17011,111,3,2021-04-03,81162.08,48,0.0366,Ativo
500732,17048,112,3,2021-12-17,8819.49,12,0.0232,Ativo
500733,17085,113,4,2024-06-18,56733.11,6,0.0101,Em atraso
500734,17122,114,3,2022-03-08,46143.80,60,0.0200,Quitado
500735,17159,115,4,2024-05-13,21743.95,24,0.0317,Ativo
500736,17196,116,4,2026-12-30,22176.10,12,0.0161,Em atraso
500737,17233,117,3,2023-05-01,111666.57,24,0.0412,Ativo
500738,17270,118,4,2025-12-15,96199.11,48,0.0100,Em atraso
500739,17307,119,4,2022-10-07,1198.82,12,0.0195,Quitado
500740,17344,120,4,2024-11-28,27801.20,48,0.0230,Quitado
500741,17381,101,3,2021-09-21,103612.20,6,0.0119,Ativo
500742,17418,102,4,2023-12-16,114110.32,48,0.0341,Em atraso
500743,17455,103,3,2021-08-02,99688.39,24,0.0420,Em atraso
500744,17492,104,3,2020-05-06,106468.42,48,0.0104,Quitado
500745,17529,105,3,2025-11-22,119635.37,60,0.0388,Ativo
500746,17566,106,4,2022-07-21,16811.82,48,0.0198,Em atraso
500747,17603,107,4,2025-12-04,54123.59,6,0.0123,Ativo
500748,17640,108,3,2021-09-08,89773.37,6,0.0342,Ativo
500749,17677,109,4,2020-07-16,116332.90,12,0.0224,Em atraso
500750,17714,110,3,2021-12-28,102271.85,48,0.0245,Em atraso
500751,17751,111,3,2022-06-07,94650.87,36,0.0196,Em atraso
500752,17788,112,3,2024-01-20,86104.31,36,0.0429,Ativo
500753,17825,113,4,2025-10-31,1413.09,18,0.0284,Em atraso
500754,17862,114,3,2024-01-28,76806.98,18,0.0354,Ativo
500755,17899,115,3,2024-04-07,92826.05,48,0.0348,Ativo
500756,17936,116,4,2024-03-13,91800.36,48,0.0429,Ativo
500757,17973,117,3,2021-11-20,49963.34,6,0.0331,Ativo
500758,18010,118,3,2022-10-25,23584.08,18,0.0264,Ativo
500759,18047,119,4,2025-07-22,115475.64,18,0.0280,Ativo
500760,18084,120,4,2025-05-13,115497.23,12,0.0282,Ativo
500761,18121,101,3,2020-08-26,108405.24,18,0.0119,Em atraso
500762,18158,102,3,2026-12-28,99309.73,60,0.0247,Quitado
500763,18195,103,3,2026-04-04,4245.67,24,0.0102,Ativo
500764,18232,104,4,2025-02-03,101660.38,60,0.0273,Quitado
500765,18269,105,3,2026-04-03,85137.10,36,0.0213,Ativo
500766,18306,106,4,2023-09-02,30107.22,24,0.0140,Ativo
500767,18343,107,3,2022-06-16,3838.02,18,0.0331,Ativo
500768,18380,108,3,2020-12-07,10305.77,36,0.0202,Quitado
500769,18417,109,3,2023-10-11,61864.05,24,0.0290,Em atraso
500770,18454,110,4,2022-08-22,72580.95,18,0.0241,Ativo
500771,18491,111,3,2025-02-14,58934.23,18,0.0427,Quitado
500772,18528,112,4,2020-02-10,52908.02,6,0.0423,Ativo
500773,18565,113,3,2024-06-18,25615.65,12,0.0181,Ativo
500774,18602,114,3,2020-10-25,108068.44,18,0.0201,Ativo
500775,18639,115,3,2023-04-14,40806.87,60,0.0408,Quitado
500776,18676,116,4,2025-02-18,13496.14,12,0.0177,Em atraso
500777,18713,117,3,2020-05-15,54450.91,18,0.0143,Ativo
500778,18750,118,3,2026-07-15,83079.76,24,0.0142,Quitado
500779,18787,119,3,2024-08-23,70618.30,36,0.0307,Em atraso
500780,18824,120,3,2023-05-07,34936.71,36,0.0253,Ativo
500781,18861,101,4,2023-06-19,4850.91,18,0.0364,Quitado
500782,18898,102,4,2024-11-06,10924.45,24,0.0119,Quitado
500783,18935,103,3,2026-08-25,106407.10,6,0.0251,Ativo
500784,18972,104,4,2022-05-21,14404.64,6,0.0142,Ativo
500785,19009,105,3,2021-02-18,9798.88,24,0.0405,Ativo
500786,19046,106,3,2023-09-09,10526.02,18,0.0402,Quitado
500787,19083,107,4,2022-12-22,102761.77,36,0.0142,Ativo
500788,19120,108,3,2026-08-11,107041.28,48,0.0213,Quitado
500789,19157,109,3,2023-03-02,2547.75,24,0.0331,Quitado
500790,19194,110,4,2020-01-08,25423.89,60,0.0112,Quitado
500791,19231,111,4,2024-06-15,29182.18,24,0.0305,Em atraso
500792,19268,112,3,2024-06-15,76800.22,48,0.0137,Ativo
500793,19305,113,4,2025-02-18,51075.23,48,0.0362,Ativo
500794,19342,114,3,2025-11-26,55962.84,36,0.0169,Quitado
500795,19379,115,4,2024-06-17,104128.32,24,0.0330,Em atraso
